Project ID;Naam;Omschrijving;Opmerking;Rubrieken;Eerste publicatiedatum;Laatste publicatiedatum;Gemuteerd op;Plan;Referentienummer;Aanbestedingsdatum;Verwachte gunningsdatum;Startdatum;Opleverdatum;Bouwfase;Raming;Ramingbedrag;Duurzame eigenschappen;Sloopwerk uitgevoerd;Reden stoppen project;Reden vertraging project;Adres;Toevoeging huisnummer;Postcode;Wijk/buurt;Plaats;Provincie;Land;Externe link;Bouwtype;Aantal bouwlagen van;Aantal bouwlagen t/m;Oppervlakte;Inhoud;BAG Pand ID;BAG Verblijfsobject ID;Organisatie - Organisatie ID;Organisatie - Naam;Organisatie - Website;Organisatie - LinkedIn;Organisatie - Twitter;Organisatie - Kvk-nummer;Organisatie - Vestigingsnummer;Organisatie - Telefoon;Organisatie - Fax;Organisatie - E-mail;Organisatie - Rol;Organisatie - Adresregel 1;Organisatie - Nummer;Organisatie - Adresregel 2;Organisatie - Postcode;Organisatie - Plaats;Organisatie - Postadres Adresregel 1;Organisatie - Postadres Nummer;Organisatie - Postadres Adresregel 2;Organisatie - Postadres Postcode;Organisatie - Postadres Plaats;Organisatie - Contact achternaam;Organisatie - Contact tussenvoegsel;Organisatie - Contact voornaam;Organisatie - Contact initialen;Organisatie - Contact functie;Organisatie - Contact geslacht;Organisatie - Werken Enkelvoudig onderhands;Organisatie - Werken Meervoudig onderhands;Organisatie - Werken Nationale aan-bestedings-procedures;Organisatie - Werken Europese aan-bestedings-procedures;Organisatie - Leveringen Enkelvoudig onderhands;Organisatie - Leveringen Meervoudig onderhands;Organisatie - Leveringen Nationale aan-bestedings-procedures;Organisatie - Leveringen Europese aan-bestedings-procedures;Organisatie - Diensten Enkelvoudig onderhands;Organisatie - Diensten Meervoudig onderhands;Organisatie - Diensten Nationale aan-bestedings-procedures;Organisatie - Diensten Europese aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Enkelvoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Meervoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Nationale aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Europese aan-bestedings-procedures;Organisatie - Opmerking;Taak - Vervaldatum;Taak - Prioriteit;Taak - Onderwerp;Taak - Omschrijving;Taak - Voltooid;Taak - Eigenaar;Gebouwcode;Bouwmethode;Soort woningen;Aantal woningen;Type woning;Type dak
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;3928;Heddes Bouw & Ontwikkeling;www.heddes.nl;www.linkedin.com/company/heddes-bouw-&-ontwikkeling-b-v-;twitter.com/HeddesBenO;30205031;000016626222;0229-282400;;info@heddes.nl;Hoofdaannemer;Keern;31;;1624 NB;Hoorn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;3803;Ursem Modulaire Bouwsystemen B.V;www.ursem.nl;www.linkedin.com/company/ursem-modulaire-bouwsystemen;;23062207;000016043472;0229-507200;;info@ursem.nl;Onderaannemer;Spoorstraat;6;;1687 AE;Wognum;Postbus;3;;1687 ZG;Wognum;Ooms;;Richard;R.;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;1163;Pieters Bouwtechniek Amsterdam B.V;www.pietersbouwtechniek.nl;www.linkedin.com/company/pieters-bouwtechniek-bv;twitter.com/pietersbouwtech;33141510;000019810687;020-3050940;;pbt.amsterdam@pieters.net;Constructeur;Cruquiusweg;98;;1019 AJ;AMSTERDAM;;;;;AMSTERDAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;272952;Alba Concepts;www.albaconcepts.nl;;;75250942;000031708587;085-7826768;;info@albaconcepts.nl;Adviseur;Tramkade;26;2e verdieping;5211 VB;'s-Hertogenbosch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;278012;Buro Loo B.V.;https://www.buroloo.nl/;https://www.linkedin.com/company/buro-loo/;;71407715;000035598972;055-2000253;;info@buroloo.nl;Adviseur;Wapenrustlaan;11;;7321 DL;Apeldoorn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;parkeergarages;Nieuwbouw;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woontorens/flats;Nieuwbouw;Huurwoningen;67;Appartement;Vlak
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;restaurant;Nieuwbouw;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bar;Nieuwbouw;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kantoren;Nieuwbouw;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woningen met gemeens.voorz.;Nieuwbouw;;;;
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woontorens/flats;Nieuwbouw;Koopwoningen;49;Appartement;Vlak
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Nieuwbouw;Koopwoningen;10;Grondgebonden;Vlak
534972;Appartementencomplex;Bouwen 126 woningen (49 koopappartementen / 67 huurappartementen / 10 stadswoningen) / verdiepte parkeergarage / bibliotheek / commerciële- en werk ruimten op kavel 5C2 aan de Zuiderzeeweg. Plan 'Horizons'. Vml. nationale aanbesteding. Startdatum is nog niet bekend.;;Winkels en parkeren, Wonen, Horeca, sport en recreatie, Bedrijven en logistiek, Cultuur en religie;28-10-2020;1-12-2023;1-12-2023;Horizons;;;;4-3-2024;5-3-2027;Gegund;10.000.000 - 49.999.999;15.000.000;BENG, Warmtepomp, Zonnepanelen, LED;Nee;;;Zuiderzeeweg ;;1095;Zeeburgereiland;Amsterdam;Noord-Holland;Nederland;https://www.horizonsamsterdam.com/;;2;21;11000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bibliotheken;Nieuwbouw;;;;
554067;Kindcentrum;Gunning. Bouwen 'Kindcentrum De Stern' voor maximaal 600 leerlingen aan de Van der Duijn van Maasdamweg. Vml. Europese aanbesteding t.b.v. selecteren architect. Procedure: niet openbaar.;;Onderwijs, Horeca, sport en recreatie, Cultuur en religie;16-6-2023;29-11-2023;29-11-2023;;23003;;;1-9-2024;1-2-2026;Ontwerp;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Van der Duijn van Maasdamweg ;;3045 PE;Park16hoven;Rotterdam;Zuid-Holland;Nederland;;;2;;4500;;;;48328;Stichting Kind en Onderwijs Rotterdam (Stichtingskantoor);www.kindenonderwijsrotterdam.nl;;;41125532;;010-412501;;info@kindenonderwijsrotterdam.nl;Opdrachtgever;Linker Rottekade;292;;3034 CV;Rotterdam;Postbus;22009;;3003 DA;Rotterdam;Witjes;;Wies;W.;;Vrouw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554067;Kindcentrum;Gunning. Bouwen 'Kindcentrum De Stern' voor maximaal 600 leerlingen aan de Van der Duijn van Maasdamweg. Vml. Europese aanbesteding t.b.v. selecteren architect. Procedure: niet openbaar.;;Onderwijs, Horeca, sport en recreatie, Cultuur en religie;16-6-2023;29-11-2023;29-11-2023;;23003;;;1-9-2024;1-2-2026;Ontwerp;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Van der Duijn van Maasdamweg ;;3045 PE;Park16hoven;Rotterdam;Zuid-Holland;Nederland;;;2;;4500;;;;34009;De Zwarte Hond Architecten;www.dezwartehond.nl;www.linkedin.com/company/de-zwarte-hond;twitter.com/dezwartehond;02042267;000010925457;050-3134005;;info@dezwartehond.nl;Architect;Hoge der A;11;;9712 AC;Groningen;Postbus;1102;;9701 BC;Groningen;Karst Kooij;;Fedde;F.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554067;Kindcentrum;Gunning. Bouwen 'Kindcentrum De Stern' voor maximaal 600 leerlingen aan de Van der Duijn van Maasdamweg. Vml. Europese aanbesteding t.b.v. selecteren architect. Procedure: niet openbaar.;;Onderwijs, Horeca, sport en recreatie, Cultuur en religie;16-6-2023;29-11-2023;29-11-2023;;23003;;;1-9-2024;1-2-2026;Ontwerp;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Van der Duijn van Maasdamweg ;;3045 PE;Park16hoven;Rotterdam;Zuid-Holland;Nederland;;;2;;4500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kindcentra;Nieuwbouw;;;;
554067;Kindcentrum;Gunning. Bouwen 'Kindcentrum De Stern' voor maximaal 600 leerlingen aan de Van der Duijn van Maasdamweg. Vml. Europese aanbesteding t.b.v. selecteren architect. Procedure: niet openbaar.;;Onderwijs, Horeca, sport en recreatie, Cultuur en religie;16-6-2023;29-11-2023;29-11-2023;;23003;;;1-9-2024;1-2-2026;Ontwerp;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Van der Duijn van Maasdamweg ;;3045 PE;Park16hoven;Rotterdam;Zuid-Holland;Nederland;;;2;;4500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;basisscholen;Nieuwbouw;;;;
554067;Kindcentrum;Gunning. Bouwen 'Kindcentrum De Stern' voor maximaal 600 leerlingen aan de Van der Duijn van Maasdamweg. Vml. Europese aanbesteding t.b.v. selecteren architect. Procedure: niet openbaar.;;Onderwijs, Horeca, sport en recreatie, Cultuur en religie;16-6-2023;29-11-2023;29-11-2023;;23003;;;1-9-2024;1-2-2026;Ontwerp;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Van der Duijn van Maasdamweg ;;3045 PE;Park16hoven;Rotterdam;Zuid-Holland;Nederland;;;2;;4500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sporthallen;Nieuwbouw;;;;
554067;Kindcentrum;Gunning. Bouwen 'Kindcentrum De Stern' voor maximaal 600 leerlingen aan de Van der Duijn van Maasdamweg. Vml. Europese aanbesteding t.b.v. selecteren architect. Procedure: niet openbaar.;;Onderwijs, Horeca, sport en recreatie, Cultuur en religie;16-6-2023;29-11-2023;29-11-2023;;23003;;;1-9-2024;1-2-2026;Ontwerp;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Van der Duijn van Maasdamweg ;;3045 PE;Park16hoven;Rotterdam;Zuid-Holland;Nederland;;;2;;4500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kinderdagverblijven;Nieuwbouw;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;1397;ANWB Koninklijke Nederlandse;;;;;;070-3147147;;;Opdrachtgever;Wassenaarseweg;220;;2596 EC;'S-GRAVENHAGE;Postbus;93200;;2509 BA;'S-GRAVENHAGE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;2280;Provast;www.provast.nl;www.linkedin.com/company/provast ;twitter.com/ProvastNL;27112572;000017843022;070-3081030;;info@provast.nl;Projectontwikkelaar;Prinses Beatrixlaan;5;;2595 AK;'S-GRAVENHAGE;Postbus;16395;;2500 BJ;'s-Gravenhage;Bosch;;Emile;E.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;274;MVRDV B.V.;www.mvrdv.nl;www.linkedin.com/company/mvrdv;twitter.com/mvrdv;52830357;000022739564;010-4772860;;pr@mvrdv.com;Architect;Achterklooster;7;;3011 RA;Rotterdam;Postbus;63136;;3002 JC;Rotterdam;Maas;;Winy;W.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;1700;Techniplan Adviseurs;www.techniplan.nl;www.linkedin.com/company/techniplan-adviseurs;twitter.com/techniplanadv;24160601;000009352120;010-4562311;;adviseurs@techniplan.nl;Bouwkundig adviseur;Watermanweg;102;;3067 GG;Rotterdam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;757;IMd raadgevende ingenieurs;www.imdbv.nl;www.linkedin.com/company/imd-raadgevende-ingenieurs;twitter.com/imd_ingenieurs;24187403;000020558139;010-2012360;;imd@imdbv.nl;Constructeur;Piekstraat;77;;3071 EL;Rotterdam;Postbus;50521;;3007 JA;Rotterdam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;7630;Ingenieursburo Linssen BV;www.ibl.nl;www.linkedin.com/company/ingenieursburo-linssen-bv;;33140968;000000960837;020-5507878;;info@ibl.nl;Installatietechnisch adviseur;Entrepotdok;81;;1018 AD;AMSTERDAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534648;Kantoren;Bouwen kantoorgebouw (ca. 75m hoog) t.b.v. ANWB /  2 laagse parkeergarage op locatie van het vml. conservatorium aan de Juliana van Stolberglaan in het Central Innovation District. Bestemmingsplanfase. BREEAM Excellent / WELL Gold. De sloop wordt circulair uitgevoerd door Adex Groep.;;Bedrijven en logistiek, Onderwijs, Winkels en parkeren;7-10-2020;4-12-2023;4-12-2023;;;;;1-4-2024;1-12-2025;Ontwerp;10.000.000 - 49.999.999;35.000.000;LED, WELL, WKO, BREEAM-NL, Warmtepomp, Zonnepanelen;Nee;;;Juliana van Stolberglaan 1;;2595 CA;;'s-Gravenhage;Zuid-Holland;Nederland;;;10;;25000;;;;280763;Adex Groep;https://www.adex.nl/;;;;;0341-263010;;info@adex.nl;Onderaannemer;Sophialaan;4;;3542 AR;Utrecht;Sophialaan;4;;3542 AR;Utrecht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
